No,학년,학수번호,과목분야,교과번호,"이수
구분","과목
번호",교과목명,영문교과목명,"강의
계획서",비고,학점,시간,"수강
학부(과)/전공","제청
학부(과)/전공","개설
학부(과)/전공",강의요시/강의실,담당교수,"강의비율
대면:녹화:실시간","수업
유형","캡스톤
(ABF제
적용)","NCS
(ABF제
적용)","패스
과목","원어
강의","원어
유형","현재
인원","학부
인원","대학원
인원","제한
인원","과목
해설","강의
유형","강의
종류",영역,합반
1203,4,BAFA65177,CHIN,0212107,전선,3073,중국전통공연예술의이해,UNDERSTANDING TRADITIONAL CHINESE PERFORMING ARTS,,,2.0,2.0, 중어중문학과,중어중문학과,중어중문학과, 월09-12(문210), 전주현,100:0:0,,0,0,,0,,12,12,0,44,,이론,일반,,0
1204,2,BAFA65228,CHIN,0205103,전선,3074,중국고전명문선독,READING CHINESE CLASSICAL PROSE,,,2.0,2.0, 중어중문학과,중어중문학과,중어중문학과, 금09-12(문210), 김미라,93.8:6.3:0,,0,0,,0,,19,19,0,44,,이론,일반,,0
1205,3,BAGA04617,PHIL,0104101,전선,3076,사회철학,SOCIAL PHILOSOPHY,,,3.0,3.0, 철학과,철학과,철학과, 목07-12(문307), 박종성,100:0:0,,0,0,,0,,14,14,0,55,,이론,일반,,0
1206,3,BAGA04631,PHIL,0106101,전선,3077,언어철학,PHILOSOPHY OF LANGUAGE,,,3.0,3.0, 철학과,철학과,철학과," 월17-18(문307), 목13-16(문307)", 김도식,100:0:0,,0,0,,0,,24,24,0,55,,이론,일반,,0
1207,3,BAGA04633,PHIL,0502101,전선,3078,예술철학,PHILOSOPHY OF ART,,,3.0,3.0, 철학과,철학과,철학과, 수07-12(문307), 박민경,100:0:0,,0,0,,0,,34,34,0,55,,이론,일반,,0
1208,2,BAGA04638,PHIL,0413101,전선,3079,응용윤리학,APPLIED ETHICS,,,3.0,3.0, 철학과,철학과,철학과, 화01-06(문307), 이재유,100:0:0,,0,0,,0,,21,21,0,55,,이론,일반,,0
1209,2,BAGA04657,PHIL,0201101,전선,3080,한국철학의이해,KOREAN PHILOSOPHY,,,3.0,3.0, 철학과,철학과,철학과," 화10-12(문307), 금07-09(문307)", 윤태양,100:0:0,,0,0,,0,,29,29,0,55,,이론,일반,,0
1210,2,BAGA04666,PHIL,0101101,전선,3081,형이상학,METAPHYSICS,,,3.0,3.0, 철학과,철학과,철학과," 월10-12(문307), 수04-06(문307)", 김석,100:0:0,,0,0,,0,,16,16,0,55,,이론,일반,,0
1211,1,BAGA49120,PHIL,0301103,전선,3082,동양철학고전읽기,READING IN ASIAN PHILOSOPHICAL CLASSICS,,,3.0,3.0, 철학과,철학과,철학과," 화07-09(문307), 금10-12(문307)", 윤태양,100:0:0,,0,0,,0,,33,33,0,55,,이론,일반,,0
1212,3,BAGA49127,PHIL,0303102,전선,3083,중국유학,CHINESE CONFUCIANISM,,,3.0,3.0, 철학과,철학과,철학과," 월13-16(문307), 목17-18(문307)", 방현주,100:0:0,,0,0,,0,,18,18,0,55,,이론,일반,,0
1213,2,BAGA52004,PHIL,0401101,전선,3084,서양철학원전강독,READINGS IN WESTERN PHILOSOPHY,,,3.0,3.0, 철학과,철학과,철학과, 금13-18(문307)," 양대종, 최순영",100:0:0,,0,0,,0,,25,25,0,55,,이론,일반,,0
1214,4,BAGA55718,PHIL,0410101,전선,3085,프랑스철학,FRENCH PHILOSOPHY,,,3.0,3.0, 철학과,철학과,철학과," 월07-09(문307), 수01-03(문307)", 김석,100:0:0,,0,0,,0,,7,7,0,55,,이론,일반,,0
1215,1,BAGA57440,PHIL,0402103,전선,3086,서양고중세철학,WESTERN ANCIENT AND MEDIEVAL PHILOSOPHY,,,3.0,3.0, 철학과,철학과,철학과," 화16-18(문307), 목01-03(문307)", 양대종,100:0:0,,0,0,,0,,37,37,0,55,,이론,일반,,0
1216,2,BAGA57441,PHIL,0114102,전선,3087,서양현대철학,WESTERN CONTEMPORARY PHILOSPHY,,,3.0,3.0, 철학과,철학과,철학과," 월17-18(문210), 수13-16(문210)", 박영균,100:0:0,,0,0,,0,,19,19,0,55,,이론,일반,,0
1217,4,BAGA59041,PHIL,0410102,전선,3088,인성에대한철학적탐구,PHILOSOPHICAL INVESTIGATION ABOUT HUMANITY,,,2.0,2.0, 철학과,철학과,철학과, 화15-18(문210), 최일규,100:0:0,,0,0,,0,,27,27,0,55,,이론,일반,,0
1218,2,BAHA04703,HIST,0400102,전선,3089,서양고중세사,ANCIENT AND MEDIEVAL EUROPE,,,3.0,3.0," 유럽문화학, 사학과",사학과,사학과, 월10-15(문204), 주나미,100:0:0,,0,0,,0,,12,12,0,67,,이론,일반,,0
1219,4,BAHA04724,HIST,0309101,전선,3090,일본사,HISTORY OF JAPAN,,,3.0,3.0, 사학과,사학과,사학과, 금01-06(문308), 나행주,100:0:0,,0,0,,0,,10,10,0,50,,이론,일반,,0
1220,3,BAHA04732,HIST,0306101,전선,3091,중국현대사,CONTEMPORARY HISTORY OF CHINA,,,3.0,3.0, 사학과,사학과,사학과, 수11-16(문302), 하주형,100:0:0,,0,0,,0,,23,23,0,25,,이론,일반,,0
1221,1,BAHA04742,HIST,0200102,전선,3092,한국사입문,INTRODUCTION TO KOREAN HISTORY,,,3.0,3.0, 사학과,사학과,사학과," 화04-06(문308), 목04-06(문308)", 신병주,100:0:0,,0,0,,0,,52,52,0,55,,이론,일반,,0
1222,4,BAHA04753,HIST,0206101,전선,3094,한국현대사,CONTEMPORARY HISTORY OF KOREA,,,3.0,3.0, 사학과,사학과,사학과, 수13-18(문308), 김명환,100:0:0,,0,0,,0,,22,22,0,50,,이론,일반,,0
1223,3,BAHA47797,HIST,0403101,전선,3095,서양혁명사,HISTORY OF REVOLUTIONS OF WESTERN CIVILIZATION,,,3.0,3.0," 유럽문화학, 사학과",사학과,사학과," 화10-12(문308), 목10-12(문308)", 권형진,100:0:0,,0,0,,0,,27,27,0,50,,이론,일반,,0
1224,2,BAHA47806,HIST,0609101,전선,3096,문화재와박물관학,CULTURAL PROPERTIES AND MUSEOLOGY,,,3.0,3.0, 사학과,사학과,사학과," 월10-12(문308), 수10-12(문308)", 윤혜민,100:0:0,,0,0,,0,,25,25,0,25,,이론,일반,,0
1225,4,BAHA47807,HIST,0405101,전선,3097,미국현대사,RECENT AMERICAN HISTORY,,,3.0,3.0, 사학과,사학과,사학과, 목11-16(문204), 권은혜,100:0:0,,0,0,,0,,26,26,0,67,,이론,일반,,0
1226,1,BAHA47808,HIST,0199103,전선,3098,답사2,FIELD STUDY AT HISTORY PLACES 2,,,1.0,2.0, 사학과,사학과,사학과, 목19-20(문308), 신병주,100:0:0,,0,0,Y,0,,20,20,0,50,,실험+실습+실기,일반,,0
1227,1,BAHA47808,HIST,0199103,전선,3099,답사2,FIELD STUDY AT HISTORY PLACES 2,,,1.0,2.0, 사학과,사학과,사학과, 화19-20(문308), 한정수,100:0:0,,0,0,Y,0,,25,25,0,25,,실험+실습+실기,일반,,0
1228,2,BAHA49023,HIST,0301101,전선,3100,중국고중세사,HISTORY OF ANCIENT AND MEDIEVAL CHINA,,,3.0,3.0, 사학과,사학과,사학과," 화01-03(문308), 목01-03(문308)", 한승현,100:0:0,,0,0,,0,,12,12,0,50,,이론,일반,,0
1229,3,BAHA49027,HIST,0204101,전선,3101,조선후기사,HISTORY OF LATE JOSEON KOREA,,,3.0,3.0, 사학과,사학과,사학과," 화07-09(문308), 목07-09(문308)", 신병주,100:0:0,,0,0,,0,,26,26,0,50,,이론,일반,,0
1230,2,BAHA50948,HIST,0201101,전선,3102,"통일신라,발해사","HISTORY OF THE UNIFIED SHILLA, BALHAE",,,3.0,3.0, 사학과,사학과,사학과, 화01-06(문204), 주홍규,100:0:0,,0,0,,0,,28,28,0,67,,이론,일반,,0
1231,2,BAHA61307,HIST,0110101,전선,3103,역사사료의이해,UNDERSTANDING OF HISTORICAL RECORDS,,,3.0,3.0, 사학과,사학과,사학과," 월07-09(문308), 수07-09(문308)", 한승현,100:0:0,,0,0,,0,,15,15,0,50,,이론,일반,,0
1232,4,BAHA61318,HIST,0000102,전선,3104,역사현장콘텐츠종합설계,CAPSTONE DESIGN OF HISTORICAL CONTENTS (CAPSTONE DESIGN),,,3.0,4.0, 사학과,사학과,사학과, 월13-19(문308), 윤혜민,100:0:0,,1,0,,0,,16,16,0,16,,실험+실습+실기,일반,,0
1233,2,BAMA50068,JOUR,0401102,전선,3105,소셜미디어콘텐츠,SOCIAL MEDIA CONTENTS,,문화콘텐츠학과 본전공생만 신청가능. 다/부/연계전공생은 전체수강신청 때 신청바람.,3.0,3.0, 문화콘텐츠학과,문화콘텐츠학과,문화콘텐츠학과," 화04-06(문306), 목04-06(문306)", 정의준,100:0:0,,0,0,,0,,52,52,0,50,,이론,일반,,0
1234,2,BAMA50068,JOUR,0401102,전선,3106,소셜미디어콘텐츠,SOCIAL MEDIA CONTENTS,,문화콘텐츠학과 본전공생만 신청가능. 다/부/연계전공생은 전체수강신청 때 신청바람.,3.0,3.0, 문화콘텐츠학과,문화콘텐츠학과,문화콘텐츠학과," 화10-12(공B368), 목10-12(공B368)", 정의준,100:0:0,,0,0,,1,영어,60,60,0,60,,이론,일반,,0
1235,2,BAMA51235,GEOG,0205101,전선,3107,도시문화콘텐츠연구,STUDY OF URBAN CULTURE CONTENTS,,문화콘텐츠학과 본전공생만 신청가능. 다/부/연계전공생은 전체수강신청 때 신청바람.,3.0,3.0, 문화콘텐츠학과,문화콘텐츠학과,문화콘텐츠학과," 월16-18(문305), 화16-18(문305)", 이병민,100:0:0,,0,0,,0,,31,31,0,48,,이론,일반,,1
1236,1,BAMA53380,JOUR,0402101,전선,3108,멀티미디어콘텐츠실습,PRACTICE TO MULTIMEDIA TOOLS,,문화콘텐츠학과 본전공생만 신청가능. 다/부/연계전공생은 전체수강신청 때 신청바람.,2.0,3.0, 문화콘텐츠학과,문화콘텐츠학과,문화콘텐츠학과, 목10-15(상허관104), 김승,100:0:0,,0,0,,0,,17,17,0,18,,이론+실습,일반,,0
1237,4,BAMA53404,ANTH,0100101,전선,3109,문화이론심화연구,ADVANCED STUDY ON CULTURE THEORIES,,문화콘텐츠학과 본전공생만 신청가능. 다/부/연계전공생은 전체수강신청 때 신청바람.,3.0,3.0, 문화콘텐츠학과,문화콘텐츠학과,문화콘텐츠학과, 월13-18(산학317), 김동윤,100:0:0,,0,0,,0,,39,39,0,60,,이론,일반,,0
1238,2,BAMA55642,OHUM,0000115,전선,3110,스토리텔링연구,STUDY OF STORY-TELLING,,유학생 문화콘텐츠학과 본전공생만 신청가능. 다/부/연계전공생은 전체수강신청 때 신청바람. 외국인 유학생 전용 분반. 외국인 유학생만 수강하시기 바람. ,3.0,3.0, 문화콘텐츠학과,문화콘텐츠학과,문화콘텐츠학과," 월07-09(문305), 목07-09(문305)", 이동배,100:0:0,,0,0,,0,,29,25,4,30,,이론,일반,,0
1239,2,BAMA55642,OHUM,0000115,전선,3111,스토리텔링연구,STUDY OF STORY-TELLING,,문화콘텐츠학과 본전공생만 신청가능. 다/부/연계전공생은 전체수강신청 때 신청바람.,3.0,3.0, 문화콘텐츠학과,문화콘텐츠학과,문화콘텐츠학과," 화10-12(문210), 목10-12(문306)", 윤혜영,100:0:0,,0,0,,0,,49,49,0,50,,이론,일반,,0
1240,3,BAMA55650,FILM,0200101,전선,3112,영상콘텐츠기획제작실습,PRACTICE OF SCREEN CONTENTS PRODUCTION,,문화콘텐츠학과 본전공생만 신청가능. 다/부/연계전공생은 전체수강신청 때 신청바람.,3.0,4.0, 문화콘텐츠학과,문화콘텐츠학과,문화콘텐츠학과, 월03-10(문306), 하원준,100:0:0,,0,0,,0,,59,58,1,52,,이론+실습,일반,,0
1241,3,BAMA59102,OHUM,0000118,전선,3113,문화콘텐츠취창업실습,PRACTICE FOR CULTURE CONTENTS STARTUP,,문화콘텐츠학과 본전공생만 신청가능. 다/부/연계전공생은 전체수강신청 때 신청바람.,3.0,4.0, 문화콘텐츠학과,문화콘텐츠학과,문화콘텐츠학과, 수11-18(공A601), 최인호,31.3:68.8:0,,0,0,,0,,79,79,0,50,,이론+실습,B-러닝(녹화+대면),,0
1242,2,BAMA59103,OHUM,0000119,전선,3114,축제연기표현실습,EXPRESSION OF BODY PERFORMANCE FOR FESTIVALS,,문화콘텐츠학과 본전공생만 신청가능. 다/부/연계전공생은 전체수강신청 때 신청바람.,3.0,4.0, 문화콘텐츠학과,문화콘텐츠학과,문화콘텐츠학과, 금08-15(예103)," 서정현, 배상준",100:0:0,,0,0,,0,,22,22,0,20,,이론+실습,일반,,1
1243,3,BAMA59104,MUSI,0000101,전선,3115,공연음악표현실습,PERFORMING MUSIC EXPRESSION EXERCISE,,문화콘텐츠학과 본전공생만 신청가능. 다/부/연계전공생은 전체수강신청 때 신청바람.,3.0,4.0, 문화콘텐츠학과,문화콘텐츠학과,문화콘텐츠학과, 월11-18(문306), 최성수,100:0:0,,0,0,,0,,56,56,0,50,,이론+실습,일반,,0
1244,3,BAMA59107,JOUR,0402102,전선,3116,게임인터랙티브콘텐츠기획실습,INTERACTIVE GAME CONTENTS PLANNING,,문화콘텐츠학과 본전공생만 신청가능. 다/부/연계전공생은 전체수강신청 때 신청바람.,3.0,4.0, 문화콘텐츠학과,문화콘텐츠학과,문화콘텐츠학과," 화13-16(공B473), 목13-16(공B473)", 이승제,93.8:6.3:0,,0,0,,0,,55,55,0,40,,이론+실습,일반,,0
1245,3,BAMA59108,OHUM,0000120,전선,3117,테마파크콘텐츠기획실습,THEME PARK CONTENTS PLANING,,문화콘텐츠학과 본전공생만 신청가능. 다/부/연계전공생은 전체수강신청 때 신청바람.,3.0,4.0, 문화콘텐츠학과,문화콘텐츠학과,문화콘텐츠학과," 수01-04(문302-1), 금01-04(문305)", 유동환,93.8:6.3:0,,0,0,,0,,51,51,0,42,,이론+실습,일반,,0
1246,2,BAMA59142,TOUR,9900101,전선,3118,축제이벤트산업론,INDUSTRY THEORY OF FESTIVAL EVENTS,,문화콘텐츠학과 본전공생만 신청가능. 다/부/연계전공생은 전체수강신청 때 신청바람.,3.0,3.0, 문화콘텐츠학과,문화콘텐츠학과,문화콘텐츠학과, 수09-14(문306), 이영민,100:0:0,,0,0,,0,,46,45,1,45,,이론,일반,,1
1247,3,BAMA59148,OHUM,0000122,전선,3119,출판퍼블리싱산업론,PUBLICATION INDUSTRY ,,문화콘텐츠학과 본전공생만 신청가능. 다/부/연계전공생은 전체수강신청 때 신청바람.,2.0,2.0, 문화콘텐츠학과,문화콘텐츠학과,문화콘텐츠학과, 월03-06(문305), 원형준,100:0:0,,0,0,,0,,58,58,0,60,,이론,일반,,0
1248,2,BAMA61426,HIST,0502101,전선,3120,문화원형과고전,CULTURAL ARCHETYPE AND CLASSICS,,문화콘텐츠학과 본전공생만 신청가능. 다/부/연계전공생은 전체수강신청 때 신청바람.,3.0,3.0, 문화콘텐츠학과,문화콘텐츠학과,문화콘텐츠학과, 화03-08(문305), 원형준,100:0:0,,0,0,,0,,51,51,0,60,,이론,일반,,0
1249,3,BAMA62263,SOCL,0800101,전선,3122,글로컬라이제이션과문화공감,GLOCALIZATION AND CULTURAL EMPATHY,,문화콘텐츠학과 본전공생만 신청가능. 다/부/연계전공생은 전체수강신청 때 신청바람.,3.0,3.0, 문화콘텐츠학과,문화콘텐츠학과,문화콘텐츠학과, 금02-07(문306), 라단로크니,100:0:0,,0,0,,1,영어,21,21,0,52,,이론,일반,,0
1250,3,BAMA65155,OHUM,0000131,전선,3123,실감콘텐츠기획론,REALISTIC CONTENTS PLANNING,,문화콘텐츠학과 본전공생만 신청가능. 다/부/연계전공생은 전체수강신청 때 신청바람.,3.0,4.0, 문화콘텐츠학과,문화콘텐츠학과,문화콘텐츠학과," 수05-08(부201), 금05-08(문305)", 유동환,93.8:6.3:0,,0,0,,0,,37,37,0,42,,이론+실습,일반,,0
1251,2,BANA04876,JOUR,0508101,전선,3124,비평과커뮤니케이션,CRITICS AND COMMUNICATION,,"*학년별 수강신청 기간에는 미디어커뮤니케이션학과 원전공학생들만 수강신청 가능.

*문과대학생, 다/부전공 및 학점교류생들은 전체수강신청 기간에 신청 가능.
",3.0,3.0," 커뮤니케이션, 미디어커뮤니케이션학과",미디어커뮤니케이션학과,미디어커뮤니케이션학과," 화07-09(문213), 목10-12(문213)", 손석춘,100:0:0,,0,0,,0,,38,38,0,40,,이론,일반,,0
1252,2,BANA04876,JOUR,0508101,전선,3125,비평과커뮤니케이션,CRITICS AND COMMUNICATION,,"*학년별 수강신청 기간에는 미디어커뮤니케이션학과 원전공학생들만 수강신청 가능.

*문과대학생, 다/부전공 및 학점교류생들은 전체수강신청 기간에 신청 가능.

",3.0,3.0," 커뮤니케이션, 미디어커뮤니케이션학과",미디어커뮤니케이션학과,미디어커뮤니케이션학과," 화10-12(문213), 목07-09(문213)", 손석춘,100:0:0,,0,0,,0,,40,40,0,40,,이론,일반,,0
1253,4,BANA25147,JOUR,0503101,전선,3126,정치커뮤니케이션,POLITICAL COMMUNICATION,,"*학년별 수강신청 기간에는 미디어커뮤니케이션학과 원전공학생들만 수강신청 가능.

*문과대학생, 다/부전공 및 학점교류생들은 전체수강신청 기간에 신청 가능.
",3.0,3.0, 미디어커뮤니케이션학과,미디어커뮤니케이션학과,미디어커뮤니케이션학과," 화01-03(문213), 목04-06(문213)", 손석춘,100:0:0,,0,0,,0,,54,54,0,70,,이론,일반,,0
1254,3,BANA45191,JOUR,0512101,전선,3127,마케팅과기업커뮤니케이션,MARKETING AND COMMUNICATION OF CORPORATE,,"*학년별 수강신청 기간에는 미디어커뮤니케이션학과 원전공학생들만 수강신청 가능.

*문과대학생, 다/부전공 및 학점교류생들은 전체수강신청 기간에 신청 가능.
",3.0,3.0," 커뮤니케이션, 미디어커뮤니케이션학과",미디어커뮤니케이션학과,미디어커뮤니케이션학과, 수13-18(문213), 박지선,100:0:0,,0,0,,0,,49,47,2,60,,이론,일반,,0
1255,2,BANA45192,JOUR,0500102,전선,3128,스토리텔링과커뮤니케이션,STORYTELLING AND COMMUNICATION,,"*학년별 수강신청 기간에는 미디어커뮤니케이션학과 원전공학생들만 수강신청 가능.

*문과대학생, 다/부전공 및 학점교류생들은 전체수강신청 기간에 신청 가능.
",3.0,3.0," 커뮤니케이션, 미디어커뮤니케이션학과",미디어커뮤니케이션학과,미디어커뮤니케이션학과, 화13-18(문213), 백일,100:0:0,,0,0,,0,,70,70,0,70,,이론,일반,,0
1256,3,BANA47893,LING,1100101,전선,3129,텍스트와커뮤니케이션,TEXT AND COMMUNICATION,,"*학년별 수강신청 기간에는 미디어커뮤니케이션학과 원전공학생들만 수강신청 가능.

*문과대학생, 다/부전공 및 학점교류생들은 전체수강신청 기간에 신청 가능.
",2.0,2.0," 커뮤니케이션, 미디어커뮤니케이션학과",미디어커뮤니케이션학과,미디어커뮤니케이션학과, 목03-06(문304), 윤신애,100:0:0,,0,0,,0,,34,33,1,50,,이론,일반,,0
1257,2,BANA48355,JOUR,0300101,전선,3130,PR커뮤니케이션,PR COMMUNICATION,,"*학년별 수강신청 기간에는 미디어커뮤니케이션학과 원전공학생들만 수강신청 가능.

*문과대학생, 다/부전공 및 학점교류생들은 전체수강신청 기간에 신청 가능.

",3.0,3.0, 미디어커뮤니케이션학과,미디어커뮤니케이션학과,미디어커뮤니케이션학과, 월07-12(문304), 최지현,93.8:6.3:0,,0,0,,0,,36,36,0,40,,이론,일반,,0
1258,2,BANA48355,JOUR,0300101,전선,3131,PR커뮤니케이션,PR COMMUNICATION,,"*학년별 수강신청 기간에는 미디어커뮤니케이션학과 원전공학생들만 수강신청 가능.

*문과대학생, 다/부전공 및 학점교류생들은 전체수강신청 기간에 신청 가능.
",3.0,3.0, 미디어커뮤니케이션학과,미디어커뮤니케이션학과,미디어커뮤니케이션학과, 월13-18(문304), 최지현,93.8:6.3:0,,0,0,,0,,40,40,0,40,,이론,일반,,0
1259,3,BANA50101,JOUR,0303101,전선,3132,광고기획실습,ADVERTISING PLANNING,,"*학년별 수강신청 기간에는 미디어커뮤니케이션학과 원전공학생들만 수강신청 가능.

*문과대학생, 다/부전공 및 학점교류생들은 전체수강신청 기간에 신청 가능.
",3.0,3.0, 미디어커뮤니케이션학과,미디어커뮤니케이션학과,미디어커뮤니케이션학과," 월10-12(문213), 수07-09(문213)", 김유정,75:25:0,,0,0,,1,영어,38,38,0,40,,이론,일반,,0
1260,2,BANA54831,JOUR,0108101,전선,3134,인터랙티브미디어론,UNDERSTANDING INTERACTIVE MEDIA,,"*학년별 수강신청 기간에는 미디어커뮤니케이션학과 원전공학생들만 수강신청 가능.

*문과대학생, 다/부전공 및 학점교류생들은 전체수강신청 기간에 신청 가능.
",3.0,3.0, 미디어커뮤니케이션학과,미디어커뮤니케이션학과,미디어커뮤니케이션학과," 월04-06(문213), 수01-03(문213)", 황용석,100:0:0,,0,0,,0,,60,59,1,60,,이론,일반,,0
1261,1,BANA54835,LING,0100101,전선,3135,언어와커뮤니케이션,LANGUAGE AND COMMUNICATION,,"*학년별 수강신청 기간에는 미디어커뮤니케이션학과 원전공학생들만 수강신청 가능.

*문과대학생, 다/부전공 및 학점교류생들은 전체수강신청 기간에 신청 가능.
",2.0,2.0, 미디어커뮤니케이션학과,미디어커뮤니케이션학과,미디어커뮤니케이션학과, 화03-06(문304), 홍우평,100:0:0,,0,0,,0,,28,28,0,40,,이론,일반,,0
1262,4,BANA54838,LING,1500101,전선,3136,다언어주의의이론과실제,UNDERSTANDING MULTILINGUALISM,,"*학년별 수강신청 기간에는 미디어커뮤니케이션학과 원전공학생들만 수강신청 가능.

*문과대학생, 다/부전공 및 학점교류생들은 전체수강신청 기간에 신청 가능.
",2.0,2.0, 미디어커뮤니케이션학과,미디어커뮤니케이션학과,미디어커뮤니케이션학과, 목13-16(문304), 윤신애,100:0:0,,0,0,,0,,25,25,0,40,,이론,일반,,0
